Log_Date,From,To,Sales
1397/08/23,24,49,6
1397/08/23,24,66,6
1397/08/23,24,70,74
1397/08/23,26,49,2
1397/08/23,30,3,13
1397/08/23,30,10,23
1397/08/23,30,15,11
1397/08/23,30,24,2
1397/08/23,30,32,0
1397/08/23,30,42,6
1397/08/23,30,49,34
1397/08/23,30,70,100
1397/08/23,30,75,1
1397/08/23,32,30,0
1397/08/23,32,49,5
1397/08/23,32,70,40
1397/08/23,37,10,1
1397/08/23,37,30,2
1397/08/23,37,49,7
1397/08/23,37,70,51
1397/08/23,39,70,5
1397/08/23,42,10,6
1397/08/23,42,11,1
1397/08/23,42,15,16
1397/08/23,42,30,6
1397/08/23,42,37,2
1397/08/23,42,45,1
1397/08/23,42,49,5
1397/08/23,42,63,1
1397/08/23,42,66,18
1397/08/23,42,67,1
1397/08/23,42,70,119
1397/08/23,45,15,3
1397/08/23,45,24,1
1397/08/23,45,49,10
1397/08/23,45,70,98
1397/08/23,47,70,4
1397/08/23,49,3,16
1397/08/23,49,10,24
1397/08/23,49,11,20
1397/08/23,49,15,4
1397/08/23,49,16,2
1397/08/23,49,22,5
1397/08/23,49,24,8
1397/08/23,49,26,2
1397/08/23,49,30,26
1397/08/23,49,37,9
1397/08/23,49,42,5
1397/08/23,49,45,6
1397/08/23,49,51,2
1397/08/23,49,53,3
1397/08/23,49,58,6
1397/08/23,49,63,16
1397/08/23,49,66,43
1397/08/23,49,67,29
1397/08/23,49,70,417
1397/08/23,49,72,2
1397/08/23,49,75,27
1397/08/23,51,49,5
1397/08/23,51,70,4
1397/08/23,53,49,1
1397/08/23,53,70,101
1397/08/23,55,70,0
1397/08/23,56,1,1
1397/08/23,56,30,1
1397/08/23,56,58,0
1397/08/23,56,70,44
1397/08/23,58,10,4
1397/08/23,58,15,6
1397/08/23,58,49,9
1397/08/23,58,67,2
1397/08/23,58,70,15
1397/08/23,59,70,1
1397/08/23,61,70,24
1397/08/23,62,70,21
1397/08/23,63,10,4
1397/08/23,63,42,2
1397/08/23,63,49,6
1397/08/23,63,66,5
1397/08/23,63,70,4
1397/08/23,65,70,5
1397/08/23,66,3,7
1397/08/23,66,10,31
1397/08/23,66,15,45
1397/08/23,66,42,19
1397/08/23,66,49,41
1397/08/23,66,56,1
1397/08/23,66,58,2
1397/08/23,66,63,6
1397/08/23,66,67,14
1397/08/23,66,70,337
1397/08/23,66,75,2
1397/08/23,67,10,4
1397/08/23,67,15,5
1397/08/23,67,30,1
1397/08/23,67,42,1
1397/08/23,67,49,25
1397/08/23,67,58,1
1397/08/23,67,66,9
1397/08/23,67,70,196
1397/08/23,70,3,39
1397/08/23,70,5,3
1397/08/23,70,6,38
1397/08/23,70,8,11
1397/08/23,70,10,356
1397/08/23,70,11,120
1397/08/23,70,14,5
1397/08/23,70,15,163
1397/08/23,70,16,66
1397/08/23,70,19,3
1397/08/23,70,20,60
1397/08/23,70,22,47
1397/08/23,70,23,2
1397/08/23,70,24,40
1397/08/23,70,30,120
1397/08/23,70,32,30
1397/08/23,70,37,50
1397/08/23,70,39,7
1397/08/23,70,41,4
1397/08/23,70,42,131
1397/08/23,70,45,104
1397/08/23,70,47,8
1397/08/23,70,49,471
1397/08/23,70,53,98
1397/08/23,70,56,44
1397/08/23,70,58,19
1397/08/23,70,59,1
1397/08/23,70,60,1
1397/08/23,70,61,26
1397/08/23,70,62,18
1397/08/23,70,63,4
1397/08/23,70,65,7
1397/08/23,70,66,299
1397/08/23,70,67,233
1397/08/23,70,68,1
1397/08/23,70,72,12
1397/08/23,70,75,87
1397/08/23,70,76,41
1397/08/23,72,49,2
1397/08/23,72,70,15
1397/08/23,75,15,1
1397/08/23,75,49,24
1397/08/23,75,66,4
1397/08/23,75,70,70
1397/08/23,75,76,11
1397/08/23,76,70,31
1397/08/23,76,75,12
1397/08/24,1,56,1
1397/08/24,3,30,5
1397/08/24,3,49,8
1397/08/24,3,66,14
1397/08/24,3,70,40
1397/08/24,6,70,30
1397/08/24,8,70,6
1397/08/24,10,15,7
1397/08/24,10,30,34
1397/08/24,10,42,17
1397/08/24,10,49,22
1397/08/24,10,58,1
1397/08/24,10,63,3
1397/08/24,10,66,17
1397/08/24,10,70,343
1397/08/24,11,10,2
1397/08/24,11,15,2
1397/08/24,11,42,1
1397/08/24,11,49,17
1397/08/24,11,70,75
1397/08/24,14,70,6
1397/08/24,15,10,6
1397/08/24,15,11,4
1397/08/24,15,30,11
1397/08/24,15,42,13
1397/08/24,15,45,1
1397/08/24,15,49,4
1397/08/24,15,58,5
1397/08/24,15,63,7
1397/08/24,15,66,33
1397/08/24,15,70,169
1397/08/24,15,75,1
1397/08/24,16,49,9
1397/08/24,16,70,60
1397/08/24,19,70,3
1397/08/24,20,70,44
1397/08/24,22,15,0
1397/08/24,22,49,1
1397/08/24,22,70,52
1397/08/24,22,75,8
1397/08/24,24,30,2
1397/08/24,24,49,3
1397/08/24,24,66,1
1397/08/24,24,70,54
1397/08/24,26,49,1
1397/08/24,30,3,4
1397/08/24,30,10,32
1397/08/24,30,15,6
1397/08/24,30,24,2
1397/08/24,30,32,0
1397/08/24,30,37,2
1397/08/24,30,42,10
1397/08/24,30,49,31
1397/08/24,30,66,4
1397/08/24,30,70,81
1397/08/24,31,70,0
1397/08/24,32,49,5
1397/08/24,32,70,19
1397/08/24,37,10,1
1397/08/24,37,49,5
1397/08/24,37,70,28
1397/08/24,37,75,2
1397/08/24,39,70,9
1397/08/24,41,70,5
1397/08/24,42,15,14
1397/08/24,42,30,7
1397/08/24,42,37,4
1397/08/24,42,45,1
1397/08/24,42,49,5
1397/08/24,42,66,17
1397/08/24,42,67,1
1397/08/24,42,70,103
1397/08/24,45,15,3
1397/08/24,45,24,1
1397/08/24,45,42,2
1397/08/24,45,49,10
1397/08/24,45,70,105
1397/08/24,46,70,0
1397/08/24,49,3,3
1397/08/24,49,6,3
1397/08/24,49,10,26
1397/08/24,49,11,23
1397/08/24,49,15,9
1397/08/24,49,16,5
1397/08/24,49,24,4
1397/08/24,49,30,28
1397/08/24,49,37,11
1397/08/24,49,42,12
1397/08/24,49,45,8
1397/08/24,49,50,1
1397/08/24,49,53,1
1397/08/24,49,58,8
1397/08/24,49,63,24
1397/08/24,49,66,36
1397/08/24,49,67,26
1397/08/24,49,70,410
1397/08/24,49,75,33
1397/08/24,51,70,2
1397/08/24,53,49,2
1397/08/24,53,70,79
1397/08/24,56,1,3
1397/08/24,56,49,0
1397/08/24,56,66,1
1397/08/24,56,70,55
1397/08/24,58,10,1
1397/08/24,58,15,6
1397/08/24,58,49,9
1397/08/24,58,66,4
1397/08/24,58,70,25
1397/08/24,61,70,17
1397/08/24,62,70,14
1397/08/24,63,42,2
1397/08/24,63,49,22
1397/08/24,63,66,7
1397/08/24,63,70,2
1397/08/24,65,70,9
1397/08/24,66,3,15
1397/08/24,66,10,21
1397/08/24,66,15,29
1397/08/24,66,24,9
1397/08/24,66,30,5
1397/08/24,66,42,25
1397/08/24,66,49,66
1397/08/24,66,56,1
1397/08/24,66,58,3
1397/08/24,66,63,5
1397/08/24,66,67,4
1397/08/24,66,70,281
1397/08/24,66,75,3
1397/08/24,67,15,2
1397/08/24,67,37,1
1397/08/24,67,42,4
1397/08/24,67,49,24
1397/08/24,67,66,5
1397/08/24,67,70,219
1397/08/24,70,3,45
1397/08/24,70,5,2
1397/08/24,70,6,29
1397/08/24,70,8,2
1397/08/24,70,10,293
1397/08/24,70,11,78
1397/08/24,70,15,160
1397/08/24,70,16,65
1397/08/24,70,19,3
1397/08/24,70,20,58
1397/08/24,70,22,46
1397/08/24,70,24,47
1397/08/24,70,30,75
1397/08/24,70,31,0
1397/08/24,70,32,27
1397/08/24,70,37,34
1397/08/24,70,39,10
1397/08/24,70,41,1
1397/08/24,70,42,101
1397/08/24,70,45,146
1397/08/24,70,46,0
1397/08/24,70,49,444
1397/08/24,70,51,1
1397/08/24,70,53,100
1397/08/24,70,55,0
1397/08/24,70,56,47
1397/08/24,70,58,18
1397/08/24,70,61,8
1397/08/24,70,62,19
1397/08/24,70,63,2
1397/08/24,70,65,5
1397/08/24,70,66,267
1397/08/24,70,67,231
1397/08/24,70,72,14
1397/08/24,70,75,89
1397/08/24,70,76,33
1397/08/24,72,70,16
1397/08/24,75,15,1
1397/08/24,75,22,6
1397/08/24,75,37,2
1397/08/24,75,49,38
1397/08/24,75,66,2
1397/08/24,75,70,71
1397/08/24,75,76,9
1397/08/24,76,70,28
1397/08/24,76,75,6
1397/08/25,3,30,7
1397/08/25,3,49,4
1397/08/25,3,66,9
1397/08/25,3,70,45
1397/08/25,5,70,6
1397/08/25,6,49,2
1397/08/25,6,70,31
1397/08/25,10,15,8
1397/08/25,10,30,41
1397/08/25,10,42,16
1397/08/25,10,49,33
1397/08/25,10,58,2
1397/08/25,10,63,4
1397/08/25,10,66,16
1397/08/25,10,70,331
1397/08/25,11,15,4
1397/08/25,11,42,1
1397/08/25,11,49,28
1397/08/25,11,70,71
1397/08/25,15,10,8
1397/08/25,15,11,3
1397/08/25,15,30,7
1397/08/25,15,42,5
1397/08/25,15,49,4
1397/08/25,15,58,9
1397/08/25,15,66,27
1397/08/25,15,67,6
1397/08/25,15,70,139
1397/08/25,15,75,1
1397/08/25,16,70,57
1397/08/25,20,70,35
1397/08/25,22,70,47
1397/08/25,22,75,5
1397/08/25,23,70,2
1397/08/25,24,30,2
1397/08/25,24,49,5
1397/08/25,24,66,4
1397/08/25,24,70,45
1397/08/25,30,3,7
1397/08/25,30,10,38
1397/08/25,30,15,7
1397/08/25,30,24,1
1397/08/25,30,37,4
1397/08/25,30,42,10
1397/08/25,30,49,25
1397/08/25,30,56,2
1397/08/25,30,66,2
1397/08/25,30,67,3
1397/08/25,30,70,66
1397/08/25,31,70,0
1397/08/25,32,30,0
1397/08/25,32,70,23
1397/08/25,37,30,1
1397/08/25,37,49,6
1397/08/25,37,66,2
1397/08/25,37,70,34
1397/08/25,39,70,5
1397/08/25,42,10,7
1397/08/25,42,11,1
1397/08/25,42,15,5
1397/08/25,42,30,8
1397/08/25,42,49,4
1397/08/25,42,63,3
1397/08/25,42,66,7
1397/08/25,42,70,72
1397/08/25,45,49,7
1397/08/25,45,70,124
1397/08/25,46,70,0
1397/08/25,49,3,4
1397/08/25,49,6,6
1397/08/25,49,10,22
1397/08/25,49,11,16
1397/08/25,49,15,6
1397/08/25,49,16,4
1397/08/25,49,30,32
1397/08/25,49,32,1
1397/08/25,49,37,6
1397/08/25,49,42,5
1397/08/25,49,45,13
1397/08/25,49,51,2
1397/08/25,49,53,1
1397/08/25,49,56,1
1397/08/25,49,58,4
1397/08/25,49,60,0
1397/08/25,49,63,17
1397/08/25,49,66,29
1397/08/25,49,67,23
1397/08/25,49,70,357
1397/08/25,49,75,23
1397/08/25,51,70,2
1397/08/25,53,49,1
1397/08/25,53,70,67
1397/08/25,56,49,0
1397/08/25,56,66,1
1397/08/25,56,70,58
1397/08/25,58,10,1
1397/08/25,58,15,9
1397/08/25,58,42,1
1397/08/25,58,49,5
1397/08/25,58,56,0
1397/08/25,58,66,5
1397/08/25,58,67,1
1397/08/25,58,70,18
1397/08/25,59,70,1
1397/08/25,60,70,1
1397/08/25,61,70,17
1397/08/25,62,70,16
1397/08/25,63,10,3
1397/08/25,63,42,2
1397/08/25,63,49,23
1397/08/25,63,66,8
1397/08/25,63,70,3
1397/08/25,65,70,8
1397/08/25,66,3,8
1397/08/25,66,10,28
1397/08/25,66,15,26
1397/08/25,66,30,5
1397/08/25,66,42,5
1397/08/25,66,49,35
1397/08/25,66,58,2
1397/08/25,66,70,224
1397/08/25,67,10,3
1397/08/25,67,15,5
1397/08/25,67,42,1
1397/08/25,67,49,19
1397/08/25,67,66,18
1397/08/25,67,70,170
1397/08/25,70,3,31
1397/08/25,70,5,2
1397/08/25,70,6,28
1397/08/25,70,8,4
1397/08/25,70,10,270
1397/08/25,70,11,92
1397/08/25,70,15,127
1397/08/25,70,16,71
1397/08/25,70,17,3
1397/08/25,70,20,36
1397/08/25,70,22,52
1397/08/25,70,23,1
1397/08/25,70,24,39
1397/08/25,70,30,69
1397/08/25,70,32,19
1397/08/25,70,37,40
1397/08/25,70,39,6
1397/08/25,70,41,5
1397/08/25,70,42,126
1397/08/25,70,45,106
1397/08/25,70,46,0
1397/08/25,70,47,4
1397/08/25,70,49,415
1397/08/25,70,51,3
1397/08/25,70,53,79
1397/08/25,70,55,0
1397/08/25,70,56,43
1397/08/25,70,58,18
1397/08/25,70,59,1
1397/08/25,70,60,3
1397/08/25,70,61,15
1397/08/25,70,62,23
1397/08/25,70,63,3
1397/08/25,70,65,3
1397/08/25,70,66,220
1397/08/25,70,67,168
1397/08/25,70,72,12
1397/08/25,70,75,62
1397/08/25,70,76,32
1397/08/25,72,70,15
1397/08/25,75,49,22
1397/08/25,75,70,63
1397/08/25,75,76,9
1397/08/25,76,70,47
1397/08/25,76,75,3
1397/08/26,1,56,1
1397/08/26,3,30,14
1397/08/26,3,49,8
1397/08/26,3,66,11
1397/08/26,3,70,29
1397/08/26,5,70,2
1397/08/26,6,49,1
1397/08/26,6,70,33
1397/08/26,8,70,4
1397/08/26,10,15,5
1397/08/26,10,30,31
1397/08/26,10,42,7
1397/08/26,10,49,45
1397/08/26,10,56,2
1397/08/26,10,58,3
1397/08/26,10,63,6
1397/08/26,10,66,16
1397/08/26,10,67,2
1397/08/26,10,70,237
1397/08/26,11,15,3
1397/08/26,11,49,25
1397/08/26,11,70,84
1397/08/26,15,3,3
1397/08/26,15,10,3
1397/08/26,15,11,1
1397/08/26,15,42,5
1397/08/26,15,49,7
1397/08/26,15,58,4
1397/08/26,15,66,23
1397/08/26,15,67,2
1397/08/26,15,70,121
1397/08/26,15,75,1
1397/08/26,16,30,1
1397/08/26,16,70,42
1397/08/26,17,70,1
1397/08/26,19,70,3
1397/08/26,20,70,31
1397/08/26,22,49,4
1397/08/26,22,70,51
1397/08/26,23,70,2
1397/08/26,24,30,1
1397/08/26,24,66,5
1397/08/26,24,70,21
1397/08/26,30,3,9
1397/08/26,30,10,23
1397/08/26,30,15,9
1397/08/26,30,16,1
1397/08/26,30,24,2
1397/08/26,30,37,1
1397/08/26,30,42,4
1397/08/26,30,49,20
1397/08/26,30,56,1
1397/08/26,30,66,4
1397/08/26,30,67,2
1397/08/26,30,70,61
1397/08/26,32,30,0
1397/08/26,32,70,22
1397/08/26,37,30,1
1397/08/26,37,49,2
1397/08/26,37,66,1
1397/08/26,37,70,31
1397/08/26,39,70,3
1397/08/26,41,70,1
1397/08/26,42,10,4
1397/08/26,42,11,1
1397/08/26,42,15,6
1397/08/26,42,30,6
1397/08/26,42,37,2
1397/08/26,42,45,1
1397/08/26,42,49,8
1397/08/26,42,58,2
1397/08/26,42,63,1
1397/08/26,42,66,9
1397/08/26,42,67,1
1397/08/26,42,70,60
1397/08/26,45,42,2
1397/08/26,45,49,10
1397/08/26,45,70,102
1397/08/26,46,70,0
1397/08/26,49,3,4
1397/08/26,49,5,3
1397/08/26,49,6,3
1397/08/26,49,10,24
1397/08/26,49,11,8
1397/08/26,49,15,8
1397/08/26,49,16,5
1397/08/26,49,24,2
1397/08/26,49,30,20
1397/08/26,49,37,6
1397/08/26,49,42,8
1397/08/26,49,45,8
1397/08/26,49,53,1
1397/08/26,49,63,16
1397/08/26,49,66,26
1397/08/26,49,67,16
1397/08/26,49,70,277
1397/08/26,49,72,3
1397/08/26,49,75,24
1397/08/26,50,70,1
1397/08/26,51,49,2
1397/08/26,53,49,1
1397/08/26,53,70,90
1397/08/26,55,70,0
1397/08/26,56,1,1
1397/08/26,56,10,1
1397/08/26,56,30,2
1397/08/26,56,66,1
1397/08/26,56,67,0
1397/08/26,56,70,23
1397/08/26,58,10,4
1397/08/26,58,15,8
1397/08/26,58,49,9
1397/08/26,58,66,6
1397/08/26,58,67,2
1397/08/26,58,70,3
1397/08/26,61,70,12
1397/08/26,62,70,12
1397/08/26,63,10,7
1397/08/26,63,42,1
1397/08/26,63,49,17
1397/08/26,63,66,5
1397/08/26,63,70,3
1397/08/26,65,70,10
1397/08/26,66,3,10
1397/08/26,66,10,19
1397/08/26,66,15,20
1397/08/26,66,30,9
1397/08/26,66,42,9
1397/08/26,66,49,19
1397/08/26,66,58,7
1397/08/26,66,63,4
1397/08/26,66,67,8
1397/08/26,66,70,203
1397/08/26,66,75,5
1397/08/26,67,10,2
1397/08/26,67,15,4
1397/08/26,67,30,2
1397/08/26,67,49,11
1397/08/26,67,58,1
1397/08/26,67,66,2
1397/08/26,67,70,203
1397/08/26,68,70,1
1397/08/26,70,3,28
1397/08/26,70,5,2
1397/08/26,70,6,30
1397/08/26,70,8,5
1397/08/26,70,10,253
1397/08/26,70,11,71
1397/08/26,70,15,121
1397/08/26,70,16,49
1397/08/26,70,17,1
1397/08/26,70,19,3
1397/08/26,70,20,26
1397/08/26,70,22,41
1397/08/26,70,24,15
1397/08/26,70,26,0
1397/08/26,70,30,47
1397/08/26,70,31,0
1397/08/26,70,32,20
1397/08/26,70,37,32
1397/08/26,70,39,6
1397/08/26,70,41,1
1397/08/26,70,42,56
1397/08/26,70,45,74
1397/08/26,70,47,5
1397/08/26,70,49,351
1397/08/26,70,50,4
1397/08/26,70,51,2
1397/08/26,70,53,68
1397/08/26,70,56,32
1397/08/26,70,58,12
1397/08/26,70,61,11
1397/08/26,70,62,21
1397/08/26,70,63,4
1397/08/26,70,65,8
1397/08/26,70,66,187
1397/08/26,70,67,179
1397/08/26,70,68,2
1397/08/26,70,72,10
1397/08/26,70,75,72
1397/08/26,70,76,21
1397/08/26,72,70,15
1397/08/26,75,15,1
1397/08/26,75,22,4
1397/08/26,75,49,19
1397/08/26,75,70,51
1397/08/26,75,76,6
1397/08/26,76,70,32
1397/08/26,76,75,5
1397/08/27,3,30,10
1397/08/27,3,49,3
1397/08/27,3,66,11
1397/08/27,3,70,58
1397/08/27,5,70,2
1397/08/27,6,70,35
1397/08/27,8,70,9
1397/08/27,10,15,5
1397/08/27,10,30,40
1397/08/27,10,42,12
1397/08/27,10,49,35
1397/08/27,10,58,4
1397/08/27,10,63,5
1397/08/27,10,66,31
1397/08/27,10,67,4
1397/08/27,10,70,306
1397/08/27,11,15,3
1397/08/27,11,49,19
1397/08/27,11,70,95
1397/08/27,13,66,2
1397/08/27,13,70,2
1397/08/27,15,10,5
1397/08/27,15,11,3
1397/08/27,15,22,0
1397/08/27,15,30,11
1397/08/27,15,42,3
1397/08/27,15,45,2
1397/08/27,15,49,9
1397/08/27,15,58,7
1397/08/27,15,63,5
1397/08/27,15,66,22
1397/08/27,15,67,7
1397/08/27,15,70,122
1397/08/27,16,49,6
1397/08/27,16,70,70
1397/08/27,17,70,4
1397/08/27,19,70,2
1397/08/27,20,70,35
1397/08/27,22,70,49
1397/08/27,22,75,3
1397/08/27,23,70,2
1397/08/27,24,30,2
1397/08/27,24,66,1
1397/08/27,24,70,31
1397/08/27,26,49,4
1397/08/27,30,3,7
1397/08/27,30,10,36
1397/08/27,30,15,13
1397/08/27,30,24,1
1397/08/27,30,32,0
1397/08/27,30,42,7
1397/08/27,30,49,15
1397/08/27,30,56,1
1397/08/27,30,66,4
1397/08/27,30,67,5
1397/08/27,30,70,72
1397/08/27,32,49,1
1397/08/27,32,70,20
1397/08/27,37,30,3
1397/08/27,37,42,2
1397/08/27,37,49,6
1397/08/27,37,70,35
1397/08/27,39,70,11
1397/08/27,41,70,1
1397/08/27,42,10,7
1397/08/27,42,15,6
1397/08/27,42,30,6
1397/08/27,42,37,1
1397/08/27,42,45,1
1397/08/27,42,49,4
1397/08/27,42,63,1
1397/08/27,42,66,30
1397/08/27,42,67,2
1397/08/27,42,70,113
1397/08/27,45,42,4
1397/08/27,45,49,16
1397/08/27,45,70,95
1397/08/27,46,70,0
1397/08/27,47,70,3
1397/08/27,49,3,3
1397/08/27,49,10,29
1397/08/27,49,11,24
1397/08/27,49,15,4
1397/08/27,49,16,7
1397/08/27,49,24,2
1397/08/27,49,30,10
1397/08/27,49,37,3
1397/08/27,49,42,6
1397/08/27,49,45,9
1397/08/27,49,51,2
1397/08/27,49,56,1
1397/08/27,49,58,10
1397/08/27,49,63,15
1397/08/27,49,66,35
1397/08/27,49,67,19
1397/08/27,49,70,351
1397/08/27,49,75,19
1397/08/27,50,70,1
1397/08/27,51,49,2
1397/08/27,51,70,2
1397/08/27,53,49,1
1397/08/27,53,70,81
1397/08/27,56,30,1
1397/08/27,56,66,1
1397/08/27,56,67,0
1397/08/27,56,70,42
1397/08/27,58,10,2
1397/08/27,58,15,14
1397/08/27,58,49,11
1397/08/27,58,66,3
1397/08/27,58,70,9
1397/08/27,60,70,1
1397/08/27,61,70,10
1397/08/27,62,70,13
1397/08/27,63,10,3
1397/08/27,63,15,4
1397/08/27,63,42,2
1397/08/27,63,49,17
1397/08/27,63,66,5
1397/08/27,63,70,6
1397/08/27,65,70,8
1397/08/27,66,3,11
1397/08/27,66,10,26
1397/08/27,66,13,3
1397/08/27,66,15,23
1397/08/27,66,42,32
1397/08/27,66,49,37
1397/08/27,66,56,1
1397/08/27,66,58,5
1397/08/27,66,63,5
1397/08/27,66,67,8
1397/08/27,66,70,282
1397/08/27,66,75,3
1397/08/27,67,10,6
1397/08/27,67,15,3
1397/08/27,67,30,4
1397/08/27,67,42,3
1397/08/27,67,49,23
1397/08/27,67,58,1
1397/08/27,67,70,206
1397/08/27,68,70,1
1397/08/27,70,3,53
1397/08/27,70,5,2
1397/08/27,70,6,39
1397/08/27,70,8,6
1397/08/27,70,10,297
1397/08/27,70,11,98
1397/08/27,70,13,3
1397/08/27,70,15,149
1397/08/27,70,16,90
1397/08/27,70,19,3
1397/08/27,70,20,44
1397/08/27,70,22,37
1397/08/27,70,23,2
1397/08/27,70,24,38
1397/08/27,70,30,62
1397/08/27,70,32,19
1397/08/27,70,37,43
1397/08/27,70,39,8
1397/08/27,70,41,3
1397/08/27,70,42,104
1397/08/27,70,45,124
1397/08/27,70,47,3
1397/08/27,70,49,388
1397/08/27,70,50,1
1397/08/27,70,51,2
1397/08/27,70,53,80
1397/08/27,70,55,0
1397/08/27,70,56,37
1397/08/27,70,58,14
1397/08/27,70,61,15
1397/08/27,70,62,24
1397/08/27,70,63,4
1397/08/27,70,66,278
1397/08/27,70,67,201
1397/08/27,70,68,1
1397/08/27,70,72,16
1397/08/27,70,75,73
1397/08/27,70,76,41
1397/08/27,72,70,7
1397/08/27,75,15,1
1397/08/27,75,22,2
1397/08/27,75,49,14
1397/08/27,75,66,4
1397/08/27,75,70,65
1397/08/27,75,76,9
1397/08/27,76,70,40
1397/08/27,76,75,7
1397/08/28,3,15,1
1397/08/28,3,30,9
1397/08/28,3,49,6
1397/08/28,3,66,12
1397/08/28,3,70,35
1397/08/28,5,49,2
1397/08/28,5,70,5
1397/08/28,6,49,2
1397/08/28,6,70,23
1397/08/28,8,70,2
1397/08/28,10,15,7
1397/08/28,10,30,22
1397/08/28,10,37,1
1397/08/28,10,42,8
1397/08/28,10,45,0
1397/08/28,10,49,24
1397/08/28,10,63,7
1397/08/28,10,66,16
1397/08/28,10,67,3
1397/08/28,10,70,245
1397/08/28,11,15,2
1397/08/28,11,42,2
1397/08/28,11,49,18
1397/08/28,11,70,72
1397/08/28,15,3,1
1397/08/28,15,10,10
1397/08/28,15,11,3
1397/08/28,15,22,0
1397/08/28,15,30,12
1397/08/28,15,42,6
1397/08/28,15,49,6
1397/08/28,15,58,4
1397/08/28,15,63,2
1397/08/28,15,66,15
1397/08/28,15,67,4
1397/08/28,15,70,120
1397/08/28,16,49,2
1397/08/28,16,70,52
1397/08/28,17,70,2
1397/08/28,19,70,3
1397/08/28,20,70,35
1397/08/28,22,15,0
1397/08/28,22,49,3
1397/08/28,22,70,34
1397/08/28,22,75,4
1397/08/28,24,30,1
1397/08/28,24,49,4
1397/08/28,24,66,4
1397/08/28,24,70,16
1397/08/28,30,3,6
1397/08/28,30,10,39
1397/08/28,30,15,7
1397/08/28,30,16,2
1397/08/28,30,24,2
1397/08/28,30,32,0
1397/08/28,30,42,5
1397/08/28,30,49,31
1397/08/28,30,56,1
1397/08/28,30,66,4
1397/08/28,30,67,3
1397/08/28,30,70,57
1397/08/28,30,75,1
1397/08/28,32,49,1
1397/08/28,32,70,30
1397/08/28,37,30,4
1397/08/28,37,49,2
1397/08/28,37,66,1
1397/08/28,37,70,27
1397/08/28,37,75,2
1397/08/28,39,70,3
1397/08/28,41,70,1
1397/08/28,42,10,10
1397/08/28,42,11,1
1397/08/28,42,15,7
1397/08/28,42,30,7
1397/08/28,42,45,1
1397/08/28,42,49,5
1397/08/28,42,66,26
1397/08/28,42,67,2
1397/08/28,42,70,74
1397/08/28,45,24,3
1397/08/28,45,42,2
1397/08/28,45,49,10
1397/08/28,45,70,90
1397/08/28,46,70,0
1397/08/28,49,3,5
1397/08/28,49,10,14
1397/08/28,49,11,24
1397/08/28,49,15,9
1397/08/28,49,16,6
1397/08/28,49,22,3
1397/08/28,49,24,2
1397/08/28,49,30,16
1397/08/28,49,32,1
1397/08/28,49,37,2
1397/08/28,49,42,4
1397/08/28,49,45,11
1397/08/28,49,56,1
1397/08/28,49,58,4
1397/08/28,49,63,19
1397/08/28,49,66,29
1397/08/28,49,67,21
1397/08/28,49,70,265
1397/08/28,49,72,2
1397/08/28,49,75,26
1397/08/28,51,70,3
1397/08/28,53,70,53
1397/08/28,56,10,1
1397/08/28,56,30,2
1397/08/28,56,49,1
1397/08/28,56,58,0
1397/08/28,56,66,2
1397/08/28,56,67,0
1397/08/28,56,70,22
1397/08/28,58,10,2
1397/08/28,58,15,2
1397/08/28,58,49,6
1397/08/28,58,56,0
1397/08/28,58,66,7
1397/08/28,58,70,11
1397/08/28,59,70,2
1397/08/28,61,70,14
1397/08/28,62,70,9
1397/08/28,63,10,7
1397/08/28,63,15,3
1397/08/28,63,42,2
1397/08/28,63,49,15
1397/08/28,63,66,2
1397/08/28,63,70,3
1397/08/28,65,70,5
1397/08/28,66,3,7
1397/08/28,66,10,19
1397/08/28,66,13,3
1397/08/28,66,15,16
1397/08/28,66,24,3
1397/08/28,66,30,5
1397/08/28,66,42,23
1397/08/28,66,49,27
1397/08/28,66,56,1
1397/08/28,66,58,2
1397/08/28,66,63,4
1397/08/28,66,67,6
1397/08/28,66,70,187
1397/08/28,66,75,2
1397/08/28,67,15,1
1397/08/28,67,30,4
1397/08/28,67,42,1
1397/08/28,67,49,12
1397/08/28,67,66,4
1397/08/28,67,70,163
1397/08/28,68,70,2
1397/08/28,70,3,32
1397/08/28,70,5,2
1397/08/28,70,6,22
1397/08/28,70,8,6
1397/08/28,70,10,248
1397/08/28,70,11,81
1397/08/28,70,15,102
1397/08/28,70,16,46
1397/08/28,70,19,5
1397/08/28,70,20,37
1397/08/28,70,22,31
1397/08/28,70,23,5
1397/08/28,70,24,36
1397/08/28,70,30,67
1397/08/28,70,32,14
1397/08/28,70,37,30
1397/08/28,70,39,5
1397/08/28,70,42,67
1397/08/28,70,45,75
1397/08/28,70,46,0
1397/08/28,70,47,4
1397/08/28,70,49,271
1397/08/28,70,51,1
1397/08/28,70,53,44
1397/08/28,70,55,0
1397/08/28,70,56,23
1397/08/28,70,58,17
1397/08/28,70,59,2
1397/08/28,70,61,12
1397/08/28,70,62,15
1397/08/28,70,63,4
1397/08/28,70,65,5
1397/08/28,70,66,211
1397/08/28,70,67,161
1397/08/28,70,68,1
1397/08/28,70,72,8
1397/08/28,70,75,46
1397/08/28,70,76,11
1397/08/28,72,49,1
1397/08/28,72,70,4
1397/08/28,75,15,1
1397/08/28,75,22,2
1397/08/28,75,49,25
1397/08/28,75,66,3
1397/08/28,75,70,48
1397/08/28,75,76,7
1397/08/28,76,70,21
